web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551370333-21449","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","seaquill","A New Member of the Household!","January 20, 2019","The Echo Plus was given to me as a Christmas present from my daughter and her husband.  I was so impressed with how easy it was to set and operate.  Alexa is the newest member of our family of electronics and has quickly taken the top spot!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1551370651-22640","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Awesome!","February 18, 2019","Everything and more when paired with your FireTV and smart devices.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews"
"1551370276-21226","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Alexa I love you","February 26, 2019","Alexa I love you.  I have 3 now and it is to the only women who will talk with me and answer my questions without an issue.  Order yours today.  The music sound is GREAT and I am glad I have her playing my songs all over the house.  My wife and I love her.  Order yours today.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1551370505-22091","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pankaj Panchal","Very easy to set up!","November 19, 2018","Alexa is easy to set up and very user friendly talking gadget which can give you instant answers and can turn on / off appliances / lights in just one command. This is a good buy as an introduction to smart home.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_154?ie=UTF8&pageNumber=154&reviewerType=all_reviews"
"1551370274-21222","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","random2468","still learning but love it so far","February 4, 2019","I'm surprised at the sound quality of the Echo Plus (2nd Gen).  I'm no audio guru, but in my opinion it has the sound quality similar to a Bose speaker.  I bought the version that comes with the Hue light.  That was easy to pair up and use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews"
"1551370395-21678","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Terry A McGregor","really Good sound","January 14, 2019","paired with two dots and also smart plugs. really enjoying multiple room music and the ability to turn lights and TV on and off with voice commands.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1551370308-21349","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","G. Mix","Nice upgrade from gen 1 Echo 1.","December 10, 2018","I upgraded from the first Echo, which I owned since around initial release. I was happy with it, but decided to utilize the trade-in offer. The sound is noticeably better, especially in the low end. I have not tested the smart hub as I already have that covered.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1551370365-21562","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Penny Ottman","Love my Echo Plus","January 10, 2019","I had an older Echo but wanted a new one because I like to play music on it and I wanted the updated speaker. I also liked the new color choices and size. I bought the grey one and it's great!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&reviewerType=all_reviews"
"1551370333-21442","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Theresa","Great Product","February 6, 2019","We love our Echo and have lots of fun using it.  I especially like all the things Alexa can turn on and off in our home.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1551370186-20894","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Decent, but worse than Google Assistant for voice understanding","November 25, 2018","Got it last night, will give it time to flesh out. I like that it can hear me if I talk decently loud from the other side of the house (and that I can hear its response) but it does occasionally just completely flub a command by somehow hearing it as some form of ""What time is my alarm?"" or ""Set a timer"".

Dropped another star. It can't even google search. Ask it any basic question that can't be found on Wikipedia and you'll get the incredibly useful ""Hm. I'm not sure."" Useless.

It boasts itself a calculator. It sucks at follow-up questions. Too slow. Faster to just take out my phone and open the app.

I needed to find out how to ""fix"" my rice - it wasn't done when it should've been. Alexa responded ""No clue"". I asked again in case it just didn't hear me. ""Sure! Here's how to make rice cakes!"". Frustrated, I shouted over at my phone a bunch of profanities along with my question. Google Assistant KINDLY and ACCURATELY told me how to fix my rice. The first time. Without fail.

This is a useless garbage product and I can't believe it's so popular.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1551370382-21627","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kris Campbell","Very useful","December 4, 2018","Love the echo. This has a great sound and amazing how many useful skills it has","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&pageNumber=96&reviewerType=all_reviews"
"1551370416-21758","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Daniel Augle","Best smart home assistant.","October 31, 2018","Never had to call Alexa more than once. With the smart hub built in it is the best smart assistant device you can get if you want a smart home.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_112?ie=UTF8&pageNumber=112&reviewerType=all_reviews"
"1551370412-21743","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ced","great","November 26, 2018","my first alexa.. three more on the way..smart home now","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_110?ie=UTF8&pageNumber=110&reviewerType=all_reviews"
"1551370495-22052","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nic","Works just as expected","February 24, 2019","Sounds great","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_149?ie=UTF8&pageNumber=149&reviewerType=all_reviews"
"1551370448-21880","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jerry O","great sound","January 24, 2019","love it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&pageNumber=127&reviewerType=all_reviews"
"1551370546-22244","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Bangerzzz","January 1, 2019","Slaps harder than your mother when she’s mad at you for drinking the last smirnof ice","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews"
"1551370561-22300","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","luciano lettieri","Good","January 9, 2019","Very good","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_180?ie=UTF8&pageNumber=180&reviewerType=all_reviews"
"1551370452-21895","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Looks great and sounds even better","February 2, 2019","I don't use it as much as i should. But it works really well to turn on and off my living room lights and the speaker is quite loud. It looks amazing.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&reviewerType=all_reviews"
"1551370361-21548","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jose","Best Echo Speaker by far!","November 27, 2018","This is by far the best Echo speaker Amazon has designed. It is the best sounding and its the most aesthetically pleasing. If you're looking for an Amazon Echo device I'd recommend this one in a heartbeat.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews"
"1551370342-21479","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ann2water","Good sound, could be better.","December 8, 2018","I like the convenience and the fun of it.  I dislike that I can't get it to play simultaneously with my dot....and that it is difficult to get it to find specific pieces of music from specific labels.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1551370597-22436","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Harry T. Nguyen","Sound impressive. Good price","January 29, 2019","Fast shipping. Good price. Beautiful sound","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&pageNumber=197&reviewerType=all_reviews"
"1551370327-21425","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Neil","A must have","December 8, 2018","Tweaked the equilizer a bit for my taste. Sounds and music is amazing on this device. However, the bass becomes none existant at volume 70% and above","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&reviewerType=all_reviews"
"1551370582-22381","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Anthony Malinauskas","Make sure you have Amazon Prime to take full advantage","December 17, 2018","I worked as advertised","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_190?ie=UTF8&pageNumber=190&reviewerType=all_reviews"
"1551370441-21855","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Erik Gossette","Great Device","January 17, 2019","You ask Alexa she usually has an answer. Playing any music anytime by just asking is amazing to me.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&reviewerType=all_reviews"
"1551370499-22070","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mark N.","Subwoofer is a must if you’ve always wanted to love music on the echo, but found it lacking","November 8, 2018","Got 2 Echo+(2nd gen) and the echo sub. The sub fills the gap that music on the echos have lacked. Very happy with this purchase and would recommend.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&pageNumber=151&reviewerType=all_reviews"
"1551370363-21559","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jredriders","Echo + Amazon music","January 8, 2019","This is a great product. Easy to hook up and sounds excellent w/ Amazon music.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1551370190-20913","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Laura H","Is it really smart?","December 15, 2018","I don't know how this thing gets such good ratings.
I have about 15 devices all on the same network and work group.
It can only find the thermostat.
Can't find any of the samsung/lg tvs all of which are smart.  It can't even find my Samsung Smart Series 8 1.5year old tv. I have tried enabling stuff through the Alexa app, but its honestly a waste of money IMHO.
We had google home too, and it was only slightly better.
Got this becuase I just figured Google Home wasnt up to par, and Alexa is advertised as controlling all these smart things.
In short,  don't buy any of them,  save your money.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
